id	nombre	marca	Categoria	precio	ranking	activo	weidian_id	link weidian	foto portada	foto 1	foto 2	foto 3	foto 4	foto 5	foto6	descripcion	descripcion ingles
11	Air Jordan 1 Mid (LJR Batch)	Jordan	Zapatillas	39	9.4	SI	7283467896	https://weidian.com/item.html?itemID=7283467896	https://si.geilicdn.com/pcitem1888214674-12b90000019263c373350a2395d6_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-70090000019263c39be90a231316_666_666.jpg	https://si.geilicdn.com/pcitem1888214674-1dd50000019263c3b1bf0a811411_667_667.jpg	https://si.geilicdn.com/pcitem1888214674-24350000019263c3fac40a230115_673_673.jpg	https://si.geilicdn.com/pcitem1888214674-700c0000019263c40dca0a231316_668_668.jpg	https://si.geilicdn.com/pcitem1888214674-350c0000019263c43fc00a20e284_676_676.jpg	https://si.geilicdn.com/pcitem1888214674-35d20000019263c457dd0a20e273_678_678.jpg	Las zapatillas Air Jordan 1 Mid (LJR Batch) son un modelo icónico de la marca Nike, diseñado originalmente para baloncesto pero ampliamente usado en moda urbana. Fabricadas típicamente con materiales como cuero sintético, malla transpirable y suela de goma para mayor durabilidad y comodidad. Son ideales para actividades deportivas o looks casuales diarios, ofreciendo comodidad durante todo el día. El lote LJR es conocido por su precisión en los detalles y materiales premium.	The Air Jordan 1 Mid (LJR Batch) sneakers are an iconic Nike model, originally designed for basketball but widely used in streetwear. Typically made with materials like synthetic leather, breathable mesh, and a rubber outsole for durability and comfort, they're ideal for athletic activities or everyday casual looks, offering all-day comfort. The LJR Batch is known for its meticulous attention to detail and premium materials.
12	Adidas Samba (PK Batch)	Adidas	Zapatillas	28	7.4	SI	7269328027	https://weidian.com/item.html?itemID=7269328027	https://si.geilicdn.com/pcitem1888214674-0ddb00000191d2f226dc0a811411_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-27af00000191d2e4aee60a20e273_640_640.jpg	https://si.geilicdn.com/pcitem1888214674-24e800000191d2e4c2460a2102c5_640_639.jpg	https://si.geilicdn.com/pcitem1888214674-190700000191bf0f80d60a20e2c5_640_639.jpg	https://si.geilicdn.com/pcitem1888214674-18fd00000191bf0e3bf30a20e2c5_640_637.jpg	https://si.geilicdn.com/pcitem1888214674-59e600000191bf0e91520a20e35c_640_639.jpg	https://si.geilicdn.com/pcitem1888214674-254e00000191d2e6cf8f0a210256_640_635.jpg	Las zapatillas Adidas Samba (PK Batch) son un modelo clásico de la marca alemana Adidas, conocidas por su diseño deportivo y versátil. Fabricadas típicamente con materiales como cuero genuino, goma resistente y materiales sintéticos. Son ideales para fútbol, running o uso diario urbano, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original.	The Adidas Samba (PK Batch) sneakers are a classic model from the German brand Adidas, known for their sporty and versatile design. Typically made with materials such as genuine leather, durable rubber, and synthetic materials, they are ideal for soccer, running, or everyday urban wear, offering all-day comfort. The PK Batch is recognized for its high-quality materials and finishes that remain true to the original model.
13	Air Jordan 1 High (LJR Batch)	Jordan	Zapatillas	55	5.4	SI	7269353717	https://weidian.com/item.html?itemID=7269353717	https://si.geilicdn.com/pcitem1888214674-31a600000191dcd298ee0a20e2c5_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-2a2600000191dcd27dd80a230115_685_685.jpg	https://si.geilicdn.com/pcitem1888214674-31ab00000191dcd2fb730a2396f4_684_684.jpg	https://si.geilicdn.com/pcitem1888214674-15c200000191dcd331a80a2395d6_681_681.jpg	https://si.geilicdn.com/pcitem1888214674-2c8d00000191dcd35ed40a23041a_686_686.jpg	https://si.geilicdn.com/pcitem1888214674-2a3500000191dcd38d320a230115_688_688.jpg	https://si.geilicdn.com/pcitem1888214674-2ac700000191dcd3cdbb0a8134f0_685_685.jpg	Las zapatillas Air Jordan 1 High (LJR Batch) son un modelo icónico de la marca Nike, diseñado originalmente para baloncesto pero ampliamente usado en moda urbana. Fabricadas típicamente con materiales como cuero sintético, malla transpirable y suela de goma para mayor durabilidad y comodidad. Son ideales para actividades deportivas o looks casuales diarios, ofreciendo comodidad durante todo el día. El lote LJR es conocido por su precisión en los detalles y materiales premium.	The Air Jordan 1 High (LJR Batch) sneakers are an iconic Nike model, originally designed for basketball but widely used in streetwear. Typically made with materials like synthetic leather, breathable mesh, and a rubber outsole for durability and comfort, they're ideal for athletic activities or everyday casual looks, offering all-day comfort. The LJR Batch is known for its meticulous attention to detail and premium materials.
14	Nike Air Max 95 (Multiple Colorways) (PK Batch)	Nike	Zapatillas	43	6.4	SI	7282440351	https://weidian.com/item.html?itemID=7282440351	https://si.geilicdn.com/pcitem1888214674-41de00000192592f9efc0a23041a_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-4a970000019259346b2a0a81347d_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-3e5b000001925934b15a0a8133cc_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-0309000001925934dc230a2304aa_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-5689000001925934fc460a210139_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-484b00000192593560bd0a23037f_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-4c2400000192593533e70a20e7c7_1080_1080.jpg	Las zapatillas Nike Air Max 95 (Multiple Colorways) (PK Batch) son zapatillas deportivas icónicas de la marca Nike, diseñadas con amortiguación Air Max para mayor comodidad. Fabricadas típicamente con materiales como malla transpirable, cuero sintético y espuma. Son ideales para running, uso diario o estilo urbano, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original. Disponibles en múltiples combinaciones de colores para adaptarse a diferentes estilos.	The Nike Air Max 95 (Multiple Colorways) (PK Batch) sneakers are iconic Nike athletic shoes, designed with Air Max cushioning for superior comfort. Typically made with materials like breathable mesh, synthetic leather, and foam, they're ideal for running, everyday wear, or streetwear, offering all-day comfort. The PK Batch is known for its high-quality materials and finishes that stay true to the original design. Available in multiple colorways to suit different styles.
15	Air Jordan 1 High (More Colorways) (LJR Batch)	Jordan	Zapatillas	54	7.4	SI	7282399193	https://weidian.com/item.html?itemID=7282399193	https://si.geilicdn.com/pcitem1888214674-20f90000019257144ab60a23057e_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-1f1c00000192571d2a6d0a2301b4_674_674.jpg	https://si.geilicdn.com/pcitem1888214674-5ce200000192571f59670a2304aa_672_672.jpg	https://si.geilicdn.com/pcitem1888214674-295600000192571cff510a23038e_671_671.jpg	https://si.geilicdn.com/pcitem1888214674-5ca500000192571cee660a2304aa_670_670.jpg	https://si.geilicdn.com/pcitem1888214674-261500000192571ef73d0a210256_678_678.jpg	https://si.geilicdn.com/pcitem1888214674-1c100000019257204eac0a20e672_676_676.jpg	Las zapatillas Air Jordan 1 High (More Colorways) (LJR Batch) son un modelo icónico de la marca Nike, diseñado originalmente para baloncesto pero ampliamente usado en moda urbana. Fabricadas típicamente con materiales como cuero sintético, malla transpirable y suela de goma para mayor durabilidad y comodidad. Son ideales para actividades deportivas o looks casuales diarios, ofreciendo comodidad durante todo el día. El lote LJR es conocido por su precisión en los detalles y materiales premium. Disponibles en múltiples combinaciones de colores para adaptarse a diferentes estilos.	The Air Jordan 1 High (More Colorways) (LJR Batch) sneakers are an iconic Nike model, originally designed for basketball but widely used in streetwear. Typically made with materials like synthetic leather, breathable mesh, and a rubber outsole for durability and comfort, they're ideal for athletic activities or everyday casual looks, offering all-day comfort. The LJR Batch is known for its meticulous attention to detail and premium materials. Available in multiple colorways to suit different styles.
16	Nike Zoom Vomero 5 (Multiple Colorways) (PK Batch)	Nike	Zapatillas	38	8.4	SI	7283455992	https://weidian.com/item.html?itemID=7283455992	https://si.geilicdn.com/pcitem1888214674-25d3000001921b2b37490a2315ef_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-2228000001921b1d702c0a23037f_663_663.jpg	https://si.geilicdn.com/pcitem1888214674-2522000001921b1e147d0a81347d_664_664.jpg	https://si.geilicdn.com/pcitem1888214674-2592000001921b1e48470a2315ef_667_667.jpg	https://si.geilicdn.com/pcitem1888214674-2569000001921b1eb5bf0a2102c5_664_664.jpg	https://si.geilicdn.com/pcitem1888214674-22f2000001921b1f17020a239846_668_668.jpg	https://si.geilicdn.com/pcitem1888214674-1d68000001921b1f71ab0a23047e_662_662.jpg	Las zapatillas Nike Zoom Vomero 5 (Multiple Colorways) (PK Batch) son un modelo versátil de calzado deportivo diseñado para running y uso diario. Fabricadas típicamente con materiales como espuma React para amortiguación y suela de goma resistente. Son ideales para running y uso diario, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original. Disponibles en múltiples combinaciones de colores para adaptarse a diferentes estilos.	The Nike Zoom Vomero 5 (Multiple Colorways) (PK Batch) is a versatile athletic shoe designed for running and everyday wear. Typically made with materials like React foam for cushioning and a durable rubber outsole, they are ideal for running and daily use, offering all-day comfort. The PK Batch is known for its high-quality materials and finishes that remain true to the original model. Available in multiple color combinations to suit different styles.
17	Air Jordan 3 (LJR Batch)	Jordan	Zapatillas	53	9.4	SI	7269270357	https://weidian.com/item.html?itemID=7269270357	https://si.geilicdn.com/pcitem1888214674-5dc700000191dc13fbbb0a20e35c_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-213c00000191dc1afce50a210256_676_676.jpg	https://si.geilicdn.com/pcitem1888214674-34c300000191dd19c4890a20e2c5_681_681.jpg	https://si.geilicdn.com/pcitem1888214674-18f300000191dc1a15f50a20e672_684_684.jpg	https://si.geilicdn.com/pcitem1888214674-1d5100000191dc21299c0a23057e_680_680.jpg	https://si.geilicdn.com/pcitem1888214674-028100000191dc1c25d60a2395d6_682_682.jpg	https://si.geilicdn.com/pcitem1888214674-1fcc00000191dc2a68890a23111a_689_689.jpg	Las zapatillas Air Jordan 3 (LJR Batch) son un ícono del baloncesto y la moda urbana, con un diseño atemporal que combina comodidad y estilo. Fabricadas típicamente con materiales como cuero premium y suela de goma resistente. Son ideales para uso diario en deportes, caminatas o como prenda casual, ofreciendo comodidad durante todo el día. El lote LJR es conocido por su precisión en los detalles y materiales premium.	The Air Jordan 3 (LJR Batch) sneakers are a basketball and streetwear icon, featuring a timeless design that blends comfort and style. Typically crafted with premium materials like leather and a durable rubber outsole, they're ideal for everyday wear, whether for sports, walking, or casual occasions, offering all-day comfort. The LJR Batch is renowned for its meticulous attention to detail and premium materials.
18	Birkenstock Boston slippers (H12 Batch)		Zapatillas	38	9.4	SI	7269179559	https://weidian.com/item.html?itemID=7269179559	https://si.geilicdn.com/pcitem1888214674-132f00000191d6e219e40a207569_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-130000000191d6dd11c70a81347d_664_664.jpg	https://si.geilicdn.com/pcitem1888214674-117e00000191d6dd58c90a2396f4_663_663.jpg	https://si.geilicdn.com/pcitem1888214674-0cc500000191d6dda7620a23047e_666_666.jpg	https://si.geilicdn.com/pcitem1888214674-24fc00000191f5a036cc0a81347d_667_667.jpg	https://si.geilicdn.com/pcitem1888214674-16ae00000191d6df29990a2315ef_660_660.jpg	https://si.geilicdn.com/pcitem1888214674-51e200000191d6df5a860a231316_663_663.jpg	Las zapatillas Birkenstock Boston slippers (H12 Batch) son un modelo clásico de la marca alemana Birkenstock, diseñadas para ofrecer comodidad y soporte ergonómico diario. Fabricadas típicamente con materiales como suela de corcho natural y upper de cuero o materiales sintéticos resistentes. Son ideales para uso casual en interiores o exteriores ligeros como paseos urbanos, ofreciendo comodidad durante todo el día. El lote H12 es uno de los más populares por su consistencia y calidad.	Birkenstock Boston slippers (H12 Batch) are a classic model from the German brand Birkenstock, designed for everyday comfort and ergonomic support. Typically made with materials such as a natural cork sole and a leather or durable synthetic upper, they are ideal for casual indoor or light outdoor use, such as urban walks, offering all-day comfort. The H12 batch is one of the most popular due to its consistency and quality.
19	Nike Nocta x Hot Step (PK Batch)	Nocta	Zapatillas	58	8.4	SI	7334635470	https://weidian.com/item.html?itemID=7334635470	https://si.geilicdn.com/pcitem1888214674-3de900000193dbce6b9f0a23037f_1312_1312.jpg	https://si.geilicdn.com/pcitem1888214674-3fa300000193dbc9e2af0a2396f4_2948_2948.jpg	https://si.geilicdn.com/pcitem1888214674-3f6500000193dbcea88d0a23111a_1312_1312.jpg	https://si.geilicdn.com/pcitem1888214674-444600000193dbceda850a239846_1312_1312.jpg	https://si.geilicdn.com/pcitem1888214674-3a1e00000197a11d22940a20e284_2598_3464.jpg	https://si.geilicdn.com/pcitem1888214674-3ba700000193dbcf49b10a2301b4_1312_1312.jpg	https://si.geilicdn.com/pcitem1888214674-3bb000000193dbd04b7e0a2301b4_1312_1312.jpg	Las zapatillas Nike Nocta x Hot Step (PK Batch) son un modelo colaborativo de la marca Nike, ideal para uso deportivo y diario. Fabricadas típicamente con materiales como malla transpirable y suela de goma resistente. Son ideales para running, streetwear y uso diario, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original.	The Nike Nocta x Hot Step (PK Batch) sneakers are a collaborative model from Nike, ideal for both athletic and everyday wear. Typically made with breathable mesh and a durable rubber outsole, they're perfect for running, streetwear, and daily use, offering all-day comfort. The PK Batch is known for its high-quality materials and finishes that closely resemble the original design.
20	Maison Mihara (PK Batch)	Maison Mihara	Zapatillas	66	5.4	SI	7269177511	https://weidian.com/item.html?itemID=7269177511	https://si.geilicdn.com/pcitem1888214674-09f000000191d6b762760a23057e_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-197d00000191bf5ad3870a22d172_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-1b5000000191bf55972e0a239846_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-1a7f00000191bf5526510a20e2c5_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-199d00000191bf555dc00a23057e_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-1aa300000191bf5580310a2301b4_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-1dc900000191bf55aba60a2303ee_1080_1080.jpg	Las zapatillas Maison Mihara (PK Batch) son de la marca Maison Mihara, una firma de moda urbana conocida por su diseño innovador y estilo streetwear. Fabricadas típicamente con materiales como cuero, tela resistente y suelas de goma. Son ideales para uso diario en entornos casuales, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original.	Maison Mihara (PK Batch) sneakers are from Maison Mihara, an urban fashion brand known for its innovative design and streetwear style. Typically made with materials such as leather, durable fabric, and rubber soles, they are ideal for everyday wear in casual settings, offering all-day comfort. The PK Batch is recognized for its high-quality materials and finishes that are faithful to the original design.
21	Air Jordan 5 (LJR Batch)	Jordan	Zapatillas	55	7.4	SI	7269330027	https://weidian.com/item.html?itemID=7269330027	https://si.geilicdn.com/pcitem1888214674-68ee00000191dc69f6d50a20e35c_3276_3276.jpg	https://si.geilicdn.com/pcitem1888214674-648000000191dc7676070a2304aa_680_680.jpg	https://si.geilicdn.com/pcitem1888214674-776f00000197915c4f300a2396f4_966_966.jpg	https://si.geilicdn.com/pcitem1888214674-5f6c00000191b80627a20a811411_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-77d300000191b806138c0a23037f_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-2d3300000191b805895b0a2304aa_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-77c100000191b80575690a23037f_1080_1080.jpg	Las zapatillas Air Jordan 5 (LJR Batch) son un modelo icónico de la marca Jordan, conocida por su diseño retro inspirado en el baloncesto. Fabricadas típicamente con materiales como cuero genuino, malla transpirable y suela de goma resistente para una excelente amortiguación y durabilidad. Son ideales para uso deportivo, como jugar baloncesto, o para looks casuales urbanos, ofreciendo comodidad durante todo el día. El lote LJR es conocido por su precisión en los detalles y materiales premium.	The Air Jordan 5 (LJR Batch) sneakers are an iconic model from the Jordan brand, known for their retro, basketball-inspired design. Typically crafted with materials like genuine leather, breathable mesh, and a durable rubber outsole for excellent cushioning and longevity, they're ideal for athletic use, such as playing basketball, or for casual urban looks, offering all-day comfort. The LJR Batch is renowned for its meticulous attention to detail and premium materials.
22	Rick Owens Low and High (PK Batch)	Rick owens	Zapatillas	64	5.0	SI	7269238505	https://weidian.com/item.html?itemID=7269238505	https://si.geilicdn.com/pcitem1888214674-104b00000191bf4a0d520a8133cc_1436_1436.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-58d800000191bf4056120a21146b_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-58d800000191bf4056120a21146b_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-18ee00000191bf4235950a22d172_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-1a3300000191bf42ce890a2301b4_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-1ed300000191bf42569a0a81347d_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-192700000191bf4271090a23057e_1080_1080.jpg	Las zapatillas Rick Owens Low and High (PK Batch) son un modelo icónico de calzado de alta moda, diseñado para un estilo urbano y vanguardista. Fabricadas típicamente con materiales como cuero genuino o sintéticos resistentes. Son ideales para uso diario, caminatas o looks casuales, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original.	Rick Owens Low and High (PK Batch) sneakers are an iconic high-fashion footwear style, designed for an urban and edgy look. Typically made with materials like genuine leather or durable synthetics, they are ideal for everyday wear, walks, or casual looks, offering all-day comfort. The PK Batch is renowned for its high-quality materials and finishes that remain true to the original design.
23	Air Jordan 11 (LJR Batch)	Jordan	Zapatillas	55	7.4	SI	7270173556	https://weidian.com/item.html?itemID=7270173556	https://si.geilicdn.com/pcitem1888214674-16df00000191d7d728c30a811411_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-66ec00000191d7bcc1a50a21146b_670_670.jpg	https://si.geilicdn.com/pcitem1888214674-0d1e00000191d7bd3e290a2395d6_663_663.jpg	https://si.geilicdn.com/pcitem1888214674-2a6200000191d7bddf1c0a207569_659_659.jpg	https://si.geilicdn.com/pcitem1888214674-633300000191d7beb9290a2304aa_665_665.jpg	https://si.geilicdn.com/pcitem1888214674-0d3700000191d7bfa8210a2395d6_669_669.jpg	https://si.geilicdn.com/pcitem1888214674-69c300000191d7bfff1d0a231316_672_672.jpg	Las zapatillas Air Jordan 11 (LJR Batch) son un modelo icónico de la marca Nike, diseñado originalmente para baloncesto pero ampliamente usado en moda urbana. Fabricadas típicamente con materiales como cuero sintético, malla transpirable y suela de goma para mayor durabilidad y comodidad. Son ideales para actividades deportivas o looks casuales diarios, ofreciendo comodidad durante todo el día. El lote LJR es conocido por su precisión en los detalles y materiales premium.	The Air Jordan 11 (LJR Batch) sneakers are an iconic Nike model, originally designed for basketball but widely used in streetwear. Typically made with materials like synthetic leather, breathable mesh, and a rubber outsole for durability and comfort, they're ideal for athletic activities or everyday casual looks, offering all-day comfort. The LJR Batch is known for its meticulous attention to detail and premium materials.
24	Dior B23 Low and High (PK Batch)	Dior	Zapatillas	67	6.4	SI	7269276269	https://weidian.com/item.html?itemID=7269276269	https://si.geilicdn.com/pcitem1888214674-28af00000191e19127fe0a23047e_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-2e4d00000191e18459770a23038e_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-2e8a00000191e18478440a20e7c7_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-6b5d00000191e187d2e70a21146b_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-2d2200000191e187e94f0a20e2c5_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-28fc00000191e184d52e0a22d172_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-2e9a00000191e184eec20a20e7c7_1080_1080.jpg	Las zapatillas Dior B23 Low and High (PK Batch) son un modelo icónico de la prestigiosa marca francesa Dior, conocido por su diseño elegante y versátil. Fabricadas típicamente con materiales como cuero o tela sintética resistente. Son ideales para uso diario en contextos urbanos, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original.	The Dior B23 Low and High (PK Batch) sneakers are an iconic model from the prestigious French brand Dior, known for their elegant and versatile design. Typically made with materials such as leather or durable synthetic fabric, they are ideal for everyday wear in urban settings, offering all-day comfort. The PK Batch is recognized for its high-quality materials and finishes that remain true to the original model.
25	Adidas Campus (Best Batch)	Adidas	Zapatillas	34	5.0	SI	7290640430	https://weidian.com/item.html?itemID=7290640430	https://si.geilicdn.com/pcitem1888214674-66c200000192ac0d0eea0a20e2c5_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-633600000192ac0eb4210a23041a_500_500.jpg	https://si.geilicdn.com/pcitem1888214674-2ac700000192ac0ecb550a21146b_500_500.jpg	https://si.geilicdn.com/pcitem1888214674-073200000192ac0eec660a239646_500_500.jpg	https://si.geilicdn.com/pcitem1888214674-55c700000192ac1134700a811411_500_500.jpg	https://si.geilicdn.com/pcitem1888214674-69ca00000192ac0f12e10a81347d_500_500.jpg	https://si.geilicdn.com/pcitem1888214674-667e00000192ac0f253c0a22d172_500_500.jpg	Las zapatillas Adidas Campus (Best Batch) son un modelo icónico de la marca Adidas, conocido por su diseño retro y versátil. Fabricadas típicamente con materiales como cuero genuino y materiales sintéticos para mayor durabilidad y comodidad. Son ideales para uso diario, como caminar por la ciudad o actividades casuales, ofreciendo comodidad durante todo el día.	The Adidas Campus (Best Batch) sneakers are an iconic model from Adidas, known for their retro and versatile design. Typically made with materials like genuine leather and synthetics for durability and comfort, they are ideal for everyday wear, such as walking around town or casual activities, offering all-day comfort.
26	Balenciaga Track (OK Batch)	Balenciaga	Zapatillas	71	6.4	SI	7270244482	https://weidian.com/item.html?itemID=7270244482	https://si.geilicdn.com/pcitem1888214674-21fb00000191c8b546ed0a230115_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-2d1f00000191c8b83f240a210256_687_687.jpg	https://si.geilicdn.com/pcitem1888214674-2bbd00000191c8b8b2e50a20e7c7_683_683.jpg	https://si.geilicdn.com/pcitem1888214674-151600000191c8b8eafb0a811411_687_687.jpg	https://si.geilicdn.com/pcitem1888214674-638c00000191c8b926370a2304aa_685_685.jpg	https://si.geilicdn.com/pcitem1888214674-2e2900000191c8bf33bc0a2102c5_687_687.jpg	https://si.geilicdn.com/pcitem1888214674-2ca300000191c8bff6150a20e284_685_685.jpg	Las zapatillas Balenciaga Track (OK Batch) son un calzado deportivo de alta moda de Balenciaga, ideales para un estilo urbano y casual. Fabricadas típicamente con materiales como mesh y goma resistentes. Son ideales para uso diario y actividades al aire libre, ofreciendo comodidad durante todo el día.	The Balenciaga Track (OK Batch) sneakers are high-fashion athletic shoes from Balenciaga, ideal for an urban and casual style. Typically made with durable materials like mesh and rubber, they are perfect for everyday wear and outdoor activities, offering all-day comfort.
27	Maison Margiela (PK Batch)	Maison Margiela	Zapatillas	51	6.4	SI	7490579516	https://weidian.com/item.html?itemID=7490579516	https://si.geilicdn.com/pcitem1888214674-033c0000019756b718b50a23a2b8_4590_4590.jpg	https://si.geilicdn.com/open1878930789-1234478995-346c000001974806d5a90a8133b0_1080_1080.jpg	https://si.geilicdn.com/open1878930789-1234478995-3e6d000001974806d77a0a231226_1080_1080.jpg	https://si.geilicdn.com/open1878930789-1234478995-36ab000001974806d98d0a23b4de_1080_1080.jpg	https://si.geilicdn.com/open1878930789-1234478995-3472000001974806dafa0a8133b0_1080_1080.jpg	https://si.geilicdn.com/open1878930789-1234478995-3e6f000001974806dca70a231226_1080_1080.jpg	https://si.geilicdn.com/open1878930789-1234478995-351a000001974806de6d0a8115c2_1080_1080.jpg	Las zapatillas Maison Margiela (PK Batch) son famosas por su diseño vanguardista y lujo atemporal de la marca Maison Margiela. Fabricadas típicamente con materiales como cuero premium o tela resistente. Son ideales para uso diario casual o eventos formales, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original.	Maison Margiela (PK Batch) sneakers are renowned for their cutting-edge design and timeless luxury, characteristic of the Maison Margiela brand. Typically crafted from premium leather or durable fabric, they are ideal for casual everyday wear or formal events, offering all-day comfort. The PK Batch is recognized for its high-quality materials and finishes that remain true to the original design.
28	Off-White (PK Batch)	Off White	Zapatillas	67	7.4	SI	7269224661	https://weidian.com/item.html?itemID=7269224661	https://si.geilicdn.com/pcitem1888214674-78d000000191e201b66f0a20e35c_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-75cf00000191e1d3a7c40a231316_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-395c00000191e1f9b0b60a23037f_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-745500000191e1df34d00a21146b_671_671.jpg	https://si.geilicdn.com/pcitem1888214674-305100000191e1df50c80a20e672_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-70c300000191e1e127af0a2304aa_1080_1080.jpg	https://si.geilicdn.com/pcitem1888214674-30d300000191e1e222990a23047e_1080_1080.jpg	Las zapatillas Off-White (PK Batch) son un referente en la moda urbana, diseñadas por Virgil Abloh con un estilo vanguardista y detalles únicos. Fabricadas típicamente con materiales como malla transpirable, cuero sintético y suela de goma resistente. Son ideales para uso diario, actividades deportivas o looks casuales, ofreciendo comodidad durante todo el día. El lote PK es reconocido por su alta calidad en materiales y acabados fieles al modelo original.	Off-White (PK Batch) sneakers are a benchmark in urban fashion, designed by Virgil Abloh with an avant-garde style and unique details. Typically made with materials like breathable mesh, synthetic leather, and a durable rubber sole, they are ideal for everyday wear, sports activities, or casual looks, offering all-day comfort. The PK Batch is renowned for its high-quality materials and finishes that remain true to the original design.
29	Nike Dunk Low (M Batch)	Nike	Zapatillas	25	9.4	SI	7282481747	https://weidian.com/item.html?itemID=7282481747	https://si.geilicdn.com/pcitem1888214674-79ed000001925e88d20a0a21146b_3276_3276.jpg?w=600&h=600	https://si.geilicdn.com/pcitem1888214674-387c000001925e8e34b90a8134f0_674_674.jpg	https://si.geilicdn.com/pcitem1888214674-30b9000001925e8e62830a8133cc_673_673.jpg	https://si.geilicdn.com/pcitem1888214674-3f5c000001925e8eac900a20e7c7_678_678.jpg	https://si.geilicdn.com/pcitem1888214674-4aaf000001925e8ecf380a210139_674_674.jpg	https://si.geilicdn.com/pcitem1888214674-3c41000001925e8ee7890a23037f_665_665.jpg	https://si.geilicdn.com/pcitem1888214674-4347000001925e8ef9d50a23038e_662_662.jpg	Las zapatillas Nike Dunk Low (M Batch) son zapatillas icónicas de la marca Nike, diseñadas para un estilo versátil y cómodo. Fabricadas típicamente con materiales como cuero, malla y goma para durabilidad y sujeción. Son ideales para uso diario, streetwear y actividades deportivas ligeras, ofreciendo comodidad durante todo el día.	The Nike Dunk Low (M Batch) sneakers are iconic Nike shoes, designed for versatile and comfortable style. Typically made with materials like leather, mesh, and rubber for durability and support, they're ideal for everyday wear, streetwear, and light athletic activities, offering all-day comfort.
